-0,82;0,9411765;-1,846154
-0,78;0,9411765;-1,634615
-0,74;0,9607843;-1,442308
-0,7;1;-1,269231
-0,7;1,058824;-1,153846
-0,6;1,019608;-1
-0,56;1,039216;-0,8461539
-0,5;1,098039;-0,7884616
-0,46;1,176471;-0,8461539
-0,42;1,294118;-0,8846154
-0,42;1,235294;-0,8461539
-0,44;0,9607843;-0,6346154
-0,4;0,6470588;-0,4615385
-0,2;0,4509804;-0,4807692
0,18;0,3529412;-0,8076923
0,42;0,3333333;-1
0,24;-0,07843138;-0,5576923
-0,14;-0,8431373;0,1538462
-0,36;-1,254902;0,6538461
-0,24;-0,8627451;0,6923077
0,14;-0,372549;0,4230769
0,34;-0,07843138;0,2307692
0,22;0,07843138;0,2307692
0,04;0,1764706;0,09615385
-0,02;0,3921569;-0,03846154
0,06;0,509804;-0,2115385
0,38;-0,254902;-0,7115384
1,44;-1,352941;-1,519231
1,56;-2,058824;-1,192308
0,64;-2,313725;-0,6153846
-0,42;-0,4705882;-0,5192308
-0,68;1,294118;-1,519231
-0,82;2,019608;-2,096154
-1,26;2,27451;-2,25
-1,26;1,647059;-2,173077
-1,1;0,3137255;-1,903846
-0,96;-0,4313726;-1,5
-0,64;-0,3529412;-1,480769
-0,3;-0,09803922;-1,673077
0;0,1372549;-1,903846
0,04;0,2352941;-2,038461
-0,26;-0,01960784;-1,961538
-0,68;-0,3137255;-1,807692
-0,98;-0,5294118;-1,653846
-0,94;-0,7058824;-1,557692
-0,62;-0,8627451;-1,538462
-0,2;-1,098039;-1,538462
0,3;-1,215686;-1,519231
0,72;-1,156863;-1,442308
0,98;-0,9803922;-1,403846
1,08;-0,9019608;-1,326923
1,04;-0,8823529;-1,153846
0,7;-1,098039;-0,6923077
0,54;-1,196078;-0,5
0,42;-1,313725;-0,2692308
0,34;-1,529412;0,01923077
0,36;-1,764706;0,2884615
0,38;-1,882353;0,4807692
0,48;-1,901961;0,5576923
0,62;-1,784314;0,5192308
0,72;-1,647059;0,4807692
0,74;-1,431373;0,3269231
0,74;-1,176471;0,1346154
0,72;-0,9411765;-0,05769231
0,72;-0,6666667;-0,2692308
0,76;-0,4705882;-0,4615385
0,62;-0,4901961;-0,6923077
0,34;-0,7058824;-1,019231
-0,04;-1,039216;-1,403846
-0,3;-1,196078;-1,653846
-0,26;-1,019608;-1,634615
-0,1;-0,7843137;-1,519231
-0,14;-0,627451;-1,692308
-0,28;-0,4705882;-1,942308
-0,44;-0,2745098;-2,153846
-0,62;-0,03921569;-2,288461
-0,82;0,1764706;-2,365385
-0,94;0,4313726;-2,384615
-1;0,7058824;-2,346154
-1;0,9019608;-2,25
-0,96;0,9803922;-2,096154
-0,92;1,039216;-1,903846
-0,9;1,098039;-1,692308
-0,88;1,137255;-1,442308
-0,86;1,137255;-1,173077
-0,82;1,196078;-0,9230769
-0,78;1,254902;-0,75
-0,72;1,294118;-0,6153846
-0,62;1,313725;-0,4807692
-0,52;1,313725;-0,4230769
-0,4;1,27451;-0,4615385
-0,32;1,333333;-0,5769231
-0,32;1,176471;-0,5576923
-0,3;0,9411765;-0,3076923
-0,18;0,6470588;-0,1730769
0,06;0,4901961;-0,4615385
0,22;0,4509804;-0,8653846
0,12;0,09803922;-0,7692308
-0,24;-0,6862745;-0,05769231
-0,4;-1,196078;0,6153846
-0,16;-0,9607843;0,6730769
0,12;-0,3921569;0,3461539
0,26;-0,05882353;0,1730769
0,12;-0,03921569;0,2307692
-0,04;0,01960784;0,2115385
0,04;-0,2352941;0,07692308
0,68;-0,8039216;-0,5
1,72;-1,764706;-1,634615
1,26;-2,215686;-0,9807692
0,26;-1,607843;-0,5
-0,36;0,7254902;-1,134615
-0,44;1,784314;-1,923077
-0,76;2,196079;-2,211539
-1,08;1,882353;-2,076923
-1,08;0,8627451;-1,846154
-1,04;0,01960784;-1,673077
-0,88;-0,01960784;-1,711538
-0,58;0,1372549;-1,903846
-0,38;0,09803922;-1,961538
-0,34;0,01960784;-1,980769
-0,48;-0,1568628;-1,923077
-0,72;-0,4313726;-1,769231
-0,9;-0,5686275;-1,557692
-0,86;-0,7058824;-1,519231
-0,64;-0,8431373;-1,480769
-0,32;-0,9019608;-1,519231
0,12;-1,137255;-1,576923
0,58;-1,176471;-1,576923
0,88;-1,078431;-1,5
1,06;-1;-1,442308
1,08;-0,9607843;-1,307692
0,96;-0,9803922;-1,096154
0,8;-1,137255;-0,8076923
0,58;-1,313725;-0,4807692
0,44;-1,509804;-0,1730769
0,4;-1,745098;0,1153846
0,42;-1,960784;0,3846154
0,42;-2,078431;0,5192308
0,46;-2,098039;0,5769231
0,52;-1,980392;0,5384616
0,6;-1,784314;0,4807692
0,64;-1,490196;0,3269231
0,68;-1,156863;0,07692308
0,68;-0,9215686;-0,05769231
0,62;-0,7058824;-0,25
0,56;-0,509804;-0,4038461
0,46;-0,5294118;-0,5961539
0,26;-0,7254902;-0,9423077
-0,02;-0,9803922;-1,346154
-0,22;-1,058824;-1,673077
-0,22;-0,9019608;-1,807692
-0,12;-0,6666667;-1,711538
-0,2;-0,509804;-1,807692
-0,34;-0,372549;-2
-0,46;-0,1568628;-2,192308
-0,6;0,07843138;-2,307692
-0,76;0,2941177;-2,326923
-0,86;0,5490196;-2,288461
-0,92;0,7843137;-2,269231
-0,94;0,9411765;-2,173077
-0,92;1,019608;-2,038461
-0,88;1,098039;-1,846154
-0,84;1,137255;-1,615385
-0,84;1,156863;-1,365385
-0,84;1,156863;-1,096154
-0,8;1,196078;-0,8653846
-0,76;1,27451;-0,7307692
-0,68;1,333333;-0,6346154
-0,6;1,411765;-0,5192308
-0,48;1,372549;-0,4423077
-0,32;1,372549;-0,4807692
-0,26;1,411765;-0,5961539
-0,34;1,196078;-0,4230769
-0,36;0,9607843;-0,2115385
-0,16;0,7254902;-0,2692308
0,1;0,6078432;-0,6923077
0,2;0,4901961;-1,019231
0,04;-0,1960784;-0,6153846
-0,3;-1,117647;0,3076923
-0,34;-1,372549;0,8461539
-0,02;-0,8039216;0,6538461
0,3;-0,2156863;0,2692308
0,34;-0,07843138;0,1923077
0,14;-0,03921569;0,3461539
0,02;0,1764706;0,2884615
0,1;0,2156863;-0,01923077
0,8;-0,6862745;-1,423077
1,54;-1,784314;-1,576923
0,52;-2,215686;-1,057692
-0,54;-1;-0,4230769
-0,5;1,098039;-1,519231
-0,32;1,921569;-2,076923
-0,66;2,176471;-2,288461
-0,96;1,529412;-2,019231
-0,88;0,5882353;-1,788462
-0,84;-0,01960784;-1,711538
-0,64;-0,03921569;-1,788462
-0,4;-0,07843138;-1,903846
-0,24;-0,09803922;-1,846154
-0,28;-0,07843138;-1,846154
-0,42;-0,1568628;-1,865385
-0,66;-0,4705882;-1,75
-0,78;-0,8039216;-1,596154
-0,7;-0,9803922;-1,519231
-0,34;-1,156863;-1,5
0,06;-1,313725;-1,480769
0,4;-1,235294;-1,442308
0,66;-1,098039;-1,423077
0,82;-0,9803922;-1,346154
0,82;-0,9215686;-1,211538
0,74;-0,9803922;-1
0,6;-1,058824;-0,8076923
0,42;-1,215686;-0,5769231
0,3;-1,470588;-0,3076923
0,28;-1,745098;0
0,36;-1,921569;0,2692308
0,46;-2,039216;0,5192308
0,52;-2,039216;0,6923077
0,58;-1,882353;0,6538461
0,68;-1,705882;0,5576923
0,72;-1,490196;0,4038461
0,76;-1,254902;0,1346154
0,82;-1,039216;-0,05769231
0,86;-0,8235294;-0,2692308
0,82;-0,6078432;-0,4038461
0,7;-0,5490196;-0,6153846
0,44;-0,6470588;-0,9230769
0,1;-0,8431373;-1,326923
-0,2;-0,9411765;-1,673077
-0,26;-0,7647059;-1,846154
-0,22;-0,5882353;-1,788462
-0,28;-0,4509804;-1,769231
-0,42;-0,3333333;-1,961538
-0,58;-0,1568628;-2,134615
-0,78;0,07843138;-2,211539
-0,94;0,3333333;-2,288461
-1,08;0,5490196;-2,346154
-1,18;0,7647059;-2,307692
-1,18;0,9411765;-2,153846
-1,16;1,019608;-1,942308
-1,12;1,058824;-1,711538
-1,06;1,078431;-1,5
-1;1,117647;-1,269231
-0,94;1,137255;-1,038462
-0,88;1,156863;-0,8461539
-0,86;1,235294;-0,7307692
-0,74;1,352941;-0,6730769
-0,62;1,509804;-0,6153846
-0,44;1,54902;-0,5192308
-0,24;1,490196;-0,4807692
-0,16;1,529412;-0,5576923
-0,24;1,372549;-0,5576923
-0,44;1,039216;-0,3269231
-0,46;0,6470588;-0,1346154
-0,26;0,2941177;-0,3269231
-0,14;0,1372549;-0,7692308
-0,12;-0,1960784;-0,7692308
-0,28;-1,039216;-0,03846154
-0,26;-1,470588;0,7884616
0,14;-0,9607843;0,8076923
0,48;-0,1960784;0,3846154
0,44;-0,01960784;0,1153846
0,12;-0,1176471;0,25
-0,16;-0,1176471;0,3846154
-0,14;0,3333333;0,25
0,26;0,09803922;-0,7884616
1,36;-1,117647;-1,615385
1,44;-1,960784;-1,461538
0,1;-2,215686;-0,6730769
-0,62;-0,2156863;-0,6346154
-0,28;1,431373;-1,673077
-0,32;2,058824;-2,134615
-0,74;2,019608;-2,269231
-0,92;1,411765;-2
-0,98;0,4901961;-1,75
-0,96;-0,05882353;-1,596154
-0,62;-0,1764706;-1,711538
-0,36;-0,1176471;-1,807692
-0,24;-0,1568628;-1,903846
-0,38;-0,1960784;-1,884615
-0,62;-0,372549;-1,788462
-0,82;-0,5686275;-1,711538
-0,84;-0,7647059;-1,596154
-0,64;-0,9215686;-1,519231
-0,24;-1,137255;-1,480769
0,28;-1,254902;-1,519231
0,64;-1,156863;-1,442308
0,9;-1,019608;-1,442308
0,98;-0,9411765;-1,384615
0,96;-1,039216;-1,211538
0,84;-1,137255;-0,9423077
0,7;-1,27451;-0,6730769
0,54;-1,392157;-0,3846154
0,5;-1,529412;-0,1153846
0,52;-1,72549;0,1730769
0,56;-1,862745;0,4423077
0,6;-1,921569;0,5384616
0,64;-1,862745;0,5192308
0,7;-1,72549;0,4230769
0,74;-1,607843;0,3269231
0,7;-1,372549;0,1346154
0,68;-1,098039;-0,07692308
0,68;-0,8823529;-0,2115385
0,7;-0,6862745;-0,4038461
0,66;-0,5294118;-0,5
0,58;-0,5490196;-0,6346154
0,36;-0,627451;-0,8076923
0,04;-0,8039216;-1,173077
-0,32;-0,9215686;-1,576923
-0,5;-0,8431373;-1,884615
-0,44;-0,627451;-1,846154
-0,44;-0,4509804;-1,826923
-0,58;-0,3137255;-2,057692
-0,64;-0,05882353;-2,192308
-0,7;0,2352941;-2,288461
-0,8;0,4705882;-2,326923
-0,92;0,6666667;-2,307692
-1;0,8823529;-2,211539
-1;1,019608;-2,057692
-0,98;1,098039;-1,846154
-0,94;1,137255;-1,615385
-0,92;1,156863;-1,384615
-0,92;1,117647;-1,153846
-0,94;1,098039;-0,9230769
-0,94;1,117647;-0,75
-0,86;1,156863;-0,6346154
-0,74;1,235294;-0,5
-0,62;1,215686;-0,4038461
-0,46;1,196078;-0,5
-0,4;1,372549;-0,6923077
-0,44;1,235294;-0,6538461
-0,42;0,9803922;-0,4038461
-0,24;0,7647059;-0,25
0,16;0,6078432;-0,5769231
0,52;0,6078432;-1,153846
0,44;0,2156863;-1,096154
-0,1;-0,7450981;-0,1346154
-0,48;-1;0,6538461
-0,08;-1;1,019231
0,46;-1,058824;0,75
0,5;-0,7254902;0,7115384
0,24;-0,6078432;0,7115384
-0,02;-0,2941177;0,5576923
-0,06;0,1568628;0,1538462
0,26;0,03921569;-0,4615385
1,3;-0,7843137;-1,576923
1,66;-1,843137;-1,423077
0,68;-2,156863;-0,9038461
-0,24;-0,4313726;-0,8076923
-1,38;1,490196;-1,961538
-1,14;0,4901961;-1,846154
-0,9;-0,2156863;-1,730769
-0,56;-0,2745098;-1,75
-0,3;-0,1568628;-1,826923
-0,16;-0,01960784;-1,884615
-0,24;-0,01960784;-1,884615
-0,44;-0,1568628;-1,807692
-0,66;-0,372549;-1,769231
-0,76;-0,6078432;-1,673077
-0,64;-0,8235294;-1,615385
-0,28;-1,137255;-1,557692
0,2;-1,294118;-1,557692
0,56;-1,235294;-1,480769
0,84;-1,137255;-1,423077
0,96;-0,9803922;-1,346154
0,82;-0,9607843;-1
0,82;-0,9607843;-1
0,64;-1,039216;-0,7884616
0,4;-1,137255;-0,5576923
0,28;-1,333333;-0,3461539
0,3;-1,568627;-0,09615385
0,4;-1,764706;0,2115385
0,44;-1,921569;0,4615385
0,5;-2,019608;0,6346154
0,58;-1,901961;0,6538461
0,68;-1,72549;0,5961539
0,72;-1,470588;0,4615385
0,74;-1,176471;0,25
0,8;-0,9215686;0
0,86;-0,6862745;-0,2692308
0,86;-0,4901961;-0,4230769
0,76;-0,4705882;-0,5961539
0,5;-0,6666667;-0,8461539
0,14;-0,9411765;-1,211538
-0,22;-1,137255;-1,653846
-0,34;-1,058824;-1,865385
-0,16;-0,5490196;-1,75
-0,32;-0,4313726;-2,019231
-0,54;-0,2941177;-2,173077
-0,76;-0,05882353;-2,269231
-0,94;0,1568628;-2,326923
-1,1;0,372549;-2,346154
-1,2;0,6078432;-2,326923
-1,22;0,8235294;-2,211539
-1,22;0,9411765;-2
-1,18;1,019608;-1,807692
-1,14;1,078431;-1,615385
-1,14;1,137255;-1,423077
-1,12;1,176471;-1,153846
-1,1;1,215686;-0,9423077
-1,04;1,352941;-0,7692308
-0,9;1,431373;-0,5961539
-0,76;1,529412;-0,4807692
-0,6;1,54902;-0,3846154
-0,46;1,509804;-0,3653846
-0,38;1,490196;-0,3846154
-0,36;1,411765;-0,4615385
-0,34;1,078431;-0,3269231
-0,34;0,6470588;-0,07692308
-0,22;0,2352941;-0,01923077
0,12;0,1568628;-0,5961539
0,4;0,1176471;-0,9807692
0,12;-0,627451;-0,3269231
-0,3;-1,352941;0,5961539
-0,2;-0,8627451;1,019231
0,3;-0,8039216;0,7692308
0,44;-0,4117647;0,5192308
0,16;-0,2352941;0,5769231
-0,08;0;0,4615385
0,06;0,509804;0,25
0,58;0,1764706;-1,096154
1,4;-1,098039;-1,423077
1,28;-1,960784;-1,365385
0,06;-2,137255;-0,7115384
-0,7;0,05882353;-0,9230769
-0,6;1,529412;-1,846154
-0,66;2,098039;-2,192308
-1,08;1,921569;-2,192308
-1,18;1,176471;-1,807692
-1,08;0,1960784;-1,634615
-0,92;-0,1568628;-1,557692
-0,56;-0,1764706;-1,807692
-0,32;-0,05882353;-1,884615
-0,22;0;-1,942308
-0,4;-0,03921569;-1,923077
-0,68;-0,2941177;-1,846154
-0,92;-0,5686275;-1,692308
-0,9;-0,8235294;-1,615385
-0,6;-0,9607843;-1,576923
-0,14;-1,196078;-1,519231
0,42;-1,294118;-1,519231
0,78;-1,137255;-1,461538
1,06;-1,019608;-1,423077
1,16;-0,9411765;-1,307692
1,12;-0,9411765;-1,173077
0,94;-1,039216;-0,9423077
0,68;-1,215686;-0,6538461
0,48;-1,392157;-0,3461539
0,42;-1,588235;-0,07692308
0,46;-1,764706;0,2115385
0,5;-1,901961;0,4615385
0,54;-1,960784;0,5576923
0,6;-1,862745;0,4807692
0,7;-1,666667;0,4038461
0,78;-1,509804;0,3076923
0,76;-1,235294;0,1538462
0,7;-1;-0,01923077
0,64;-0,7843137;-0,1730769
0,68;-0,5490196;-0,3846154
0,68;-0,4313726;-0,4807692
0,56;-0,509804;-0,6538461
0,3;-0,7058824;-0,9423077
-0,06;-0,9607843;-1,326923
-0,36;-1,078431;-1,711538
-0,2;-0,7254902;-1,596154
-0,22;-0,5490196;-1,711538
-0,4;-0,3529412;-2
-0,54;-0,09803922;-2,211539
-0,7;0,1568628;-2,326923
-0,86;0,3529412;-2,384615
-0,98;0,5882353;-2,384615
-1,04;0,8431373;-2,288461
-1,02;1,019608;-2,134615
-1;1,098039;-1,923077
-0,92;1,137255;-1,711538
-0,88;1,156863;-1,480769
-0,86;1,196078;-1,269231
-0,82;1,235294;-1,038462
-0,8;1,27451;-0,8269231
-0,78;1,333333;-0,6346154
-0,7;1,411765;-0,5384616
-0,58;1,411765;-0,4423077
-0,46;1,411765;-0,4038461
-0,34;1,411765;-0,4807692
-0,28;1,431373;-0,6730769
-0,34;1,098039;-0,5576923
-0,4;0,6862745;-0,2692308
-0,26;0,2941177;-0,2884615
0,06;0,07843138;-0,7692308
0,3;-0,03921569;-0,9038461
0,22;-0,7058824;-0,1923077
0,04;-1,235294;0,6153846
0,16;-0,8039216;0,75
0,4;-0,1960784;0,5192308
0,38;-0,1960784;0,2115385
0;-0,3333333;0,4423077
-0,28;-0,3333333;0,5961539
-0,2;0,2156863;0,3269231
0,18;0,254902;-0,2884615
1,2;-0,5490196;-1,557692
1,7;-1,72549;-1,442308
0,66;-2,196079;-0,7884616
-0,32;-1;-0,3461539
-0,48;1,098039;-1,384615
-0,7;1,941176;-2,038461
-1,3;2,098039;-2,153846
-1,52;1,607843;-1,788462
-1,22;0,5686275;-1,788462
-0,94;-0,05882353;-1,75
-0,5;-0,1176471;-1,923077
-0,34;-0,01960784;-1,884615
-0,26;0,05882353;-1,884615
-0,36;0,03921569;-1,961538
-0,62;-0,1764706;-1,942308
-0,86;-0,4117647;-1,807692
-0,86;-0,6470588;-1,730769
-0,68;-0,8235294;-1,634615
-0,32;-1,019608;-1,634615
0,22;-1,137255;-1,692308
0,6;-1,078431;-1,634615
0,86;-1;-1,557692
0,98;-0,9215686;-1,480769
0,98;-0,9019608;-1,326923
0,84;-0,9019608;-1,076923
0,66;-1,039216;-0,8269231
0,46;-1,176471;-0,5961539
0,38;-1,372549;-0,3269231
0,38;-1,568627;-0,01923077
0,46;-1,72549;0,25
0,5;-1,803922;0,4423077
0,56;-1,882353;0,5769231
0,62;-1,784314;0,5769231
0,68;-1,647059;0,5384616
0,7;-1,431373;0,3846154
0,7;-1,176471;0,1538462
0,74;-1,019608;-0,05769231
0,76;-0,8235294;-0,2307692
0,72;-0,6862745;-0,3269231
0,62;-0,6862745;-0,4423077
0,4;-0,8235294;-0,6153846
0,06;-1,019608;-1
-0,3;-1,156863;-1,442308
-0,48;-1,098039;-1,788462
-0,22;-0,4901961;-1,769231
-0,28;-0,3333333;-1,961538
-0,38;-0,1764706;-2,134615
-0,52;0,03921569;-2,230769
-0,7;0,254902;-2,288461
-0,86;0,4313726;-2,288461
-0,98;0,6470588;-2,269231
-1;0,8823529;-2,173077
-0,98;1,039216;-2,019231
-0,96;1,137255;-1,865385
-0,92;1,215686;-1,673077
-0,88;1,215686;-1,423077
-0,86;1,196078;-1,192308
-0,84;1,137255;-0,9423077
-0,84;1,156863;-0,7884616
-0,78;1,254902;-0,6730769
-0,66;1,313725;-0,5192308
-0,52;1,352941;-0,4615385
-0,34;1,313725;-0,4807692
-0,24;1,431373;-0,5961539
-0,28;1,294118;-0,5961539
-0,38;0,9607843;-0,3076923
-0,32;0,6666667;-0,07692308
-0,04;0,4705882;-0,2692308
0,26;0,4901961;-0,8076923
0,28;0,3333333;-0,9230769
-0,12;-0,4901961;-0,25
-0,48;-1,27451;0,5769231
-0,34;-1,098039;0,8653846
0,1;-0,5490196;0,6346154
0,34;-0,3333333;0,3076923
0,22;-0,1960784;0,3846154
0,02;-0,09803922;0,3846154
0,06;0,1764706;0,1153846
0,44;-0,254902;-0,5384616
1,56;-1,431373;-1,692308
1,24;-2,078431;-1,173077
-0,2;-2,078431;-0,3461539
-0,64;0,1764706;-0,8461539
-0,52;1,588235;-1,826923
-0,78;2,117647;-2,192308
-1,14;2,019608;-2,153846
-1,24;1,254902;-1,826923
-1,06;0,2941177;-1,788462
-0,92;-0,07843138;-1,788462
-0,58;0,03921569;-1,980769
-0,4;0,1176471;-1,980769
-0,2;0,1176471;-2
-0,24;-0,01960784;-1,961538
-0,42;-0,372549;-1,826923
-0,66;-0,6078432;-1,634615
-0,66;-0,7843137;-1,596154
-0,46;-0,9019608;-1,5
-0,06;-1,137255;-1,5
0,42;-1,254902;-1,538462
0,74;-1,176471;-1,480769
0,9;-1,078431;-1,384615
0,92;-0,9803922;-1,307692
0,86;-0,9019608;-1,192308
0,76;-0,9215686;-0,9807692
0,54;-0,9803922;-0,7307692
0,34;-1,156863;-0,4807692
0,24;-1,431373;-0,1538462
0,26;-1,745098;0,1923077
0,3;-1,941176;0,5
0,34;-2,078431;0,6538461
0,44;-2,078431;0,6923077
0,54;-1,862745;0,6153846
0,66;-1,666667;0,5192308
0,68;-1,411765;0,3653846
0,66;-1,137255;0,1346154
0,68;-0,8823529;-0,07692308
0,72;-0,6862745;-0,3076923
0,66;-0,509804;-0,5192308
0,48;-0,5490196;-0,7884616
0,16;-0,7843137;-1,076923
-0,18;-1,019608;-1,423077
-0,38;-1,058824;-1,711538
-0,28;-0,8235294;-1,730769
