0,1153846;-0,03703704;1,038462
0,1153846;0,07407407;0,9230769
0,03846154;0,1481481;1,230769
0,03846154;0,1481481;1,5
-0,03846154;0,1111111;1,576923
-0,07692308;0,1481481;1,538462
-0,03846154;0,1481481;1,653846
-0,1153846;0,1851852;1,730769
-0,2307692;0,2222222;1,961538
-0,3076923;0,2962963;2,346154
-0,4230769;0,4814815;2,615385
-0,5384616;0,7777778;2,730769
-0,6923077;1,222222;2,653846
-0,9615384;1,777778;2,346154
-1,230769;2,407408;2,038461
-1,307692;2,962963;2,038461
-1,269231;3,481482;1,961538
-1,230769;3,962963;1,615385
-1,076923;4,148148;1
-0,8846154;4,222222;0,1923077
-0,8846154;4,333333;-0,4230769
-0,8846154;4,333333;-0,3076923
-1;4,037037;-0,2307692
-1,192308;3,592592;-0,1538462
-1,115385;3,074074;0,3461539
-1;2,962963;-0,1538462
-1,884615;0,962963;0,1923077
-0,8846154;-0,1851852;2,115385
-1,692308;1,185185;3,692308
0,6153846;1,555556;3,423077
-1,884615;0,2962963;0,6153846
-2,038461;0,4444444;0,3461539
0,3846154;0,5555556;1,307692
-0,1538462;0,3703704;0,8076923
-0,1153846;-0,03703704;0,8846154
-0,2307692;0;1,153846
-0,5;0,03703704;1,076923
-0,5384616;-0,03703704;0,9230769
-0,5769231;0,07407407;0,9230769
-0,5384616;0,03703704;0,8846154
-0,5384616;-0,03703704;0,9230769
-0,3846154;0,03703704;1
-0,3076923;0,1111111;1,115385
-0,07692308;-0,03703704;1,115385
0;0,03703704;1,192308
-0,03846154;0,03703704;1,269231
-0,1923077;-0,1111111;1,115385
-0,5769231;-0,1851852;1,153846
-0,6538461;-0,07407407;1,038462
-0,6923077;-0,1481481;1,153846
-0,6923077;0;1,076923
-0,6153846;-0,03703704;1,076923
-0,5;0,1851852;1,076923
-0,3461539;0,1111111;1,153846
-0,3461539;0,4074074;1,269231
-0,3846154;0,7777778;1,307692
-0,3846154;0,7777778;1,538462
-0,1923077;0,5925926;1,538462
-0,1538462;0,7407407;1,461538
-0,1538462;0,7777778;1,230769
-0,2307692;0,7777778;1,461538
-0,3461539;0,7407407;1,538462
-0,3461539;0,4814815;1,423077
-1,115385;0,7777778;1,884615
-0,7307692;0,2592593;2,153846
-0,5769231;-0,07407407;2,384615
-0,5;-0,2222222;2,346154
-0,5;-0,1851852;2,307692
-0,5384616;-0,1851852;2,461539
-0,4615385;-0,3333333;2,846154
-0,3461539;-0,5185185;3,192308
-0,1923077;-0,5185185;3,192308
-0,1923077;-0,4074074;2,769231
-0,1923077;-0,3703704;2,307692
-0,07692308;-0,4814815;2
0,03846154;-0,5555556;1,807692
0,1153846;-0,5925926;1,769231
0,1538462;-0,5925926;1,769231
0,1923077;-0,5185185;1,769231
0,1923077;-0,4074074;1,615385
0,2692308;-0,2592593;1,307692
0,3076923;-0,1481481;1
0,2692308;0;0,8076923
0,1923077;0,1111111;0,8461539
0,07692308;0,2222222;1,076923
0,03846154;0,2592593;1,384615
0;0,2962963;1,5
-0,03846154;0,2962963;1,538462
-0,07692308;0,2962963;1,615385
-0,1538462;0,3333333;1,730769
-0,1923077;0,4444444;2
-0,2692308;0,6296296;2,230769
-0,3846154;0,8888889;2,423077
-0,5384616;1,333333;2,423077
-0,8846154;1,925926;2,269231
-1,423077;2,666667;2,038461
-1,769231;3,407408;2
-1,884615;3,962963;1,923077
-1,730769;4,185185;1,423077
-1,307692;4,296296;0,5384616
-0,8076923;4,37037;-0,2307692
-0,5;4,407407;-0,5384616
-0,5769231;4,37037;-0,3076923
-0,6153846;4,111111;-0,03846154
-0,1538462;3,888889;-0,03846154
-0,9230769;2,777778;-1,115385
-2,192308;0,4074074;1,807692
-1,346154;0,5185185;3,230769
-1,269231;0,962963;3,961539
-0,5384616;1,111111;2,153846
-1,923077;0,1851852;0,8846154
-0,9230769;0,5555556;0,6153846
0,1923077;0,4814815;1,115385
-0,1153846;0;0,8846154
-0,1538462;-0,1481481;1
-0,3076923;0,03703704;1,192308
-0,4615385;-0,03703704;0,9615384
-0,4230769;0,03703704;0,9615384
-0,5769231;0,1481481;1,038462
-0,4615385;0;1
-0,3461539;-0,03703704;1,076923
-0,2692308;0,1481481;1,115385
-0,1923077;0,03703704;1,076923
-0,07692308;-0,03703704;1,192308
-0,07692308;0,03703704;1,230769
-0,1538462;-0,07407407;1,153846
-0,3846154;-0,2222222;1,076923
-0,5769231;-0,1851852;1,115385
-0,6538461;-0,1111111;1,038462
-0,6923077;-0,07407407;1,192308
-0,6153846;-0,07407407;1,153846
-0,6153846;0;1,153846
-0,5384616;0,1481481;1,192308
-0,4230769;0,1481481;1,192308
-0,3846154;0,3333333;1,230769
-0,3461539;0,6666667;1,384615
-0,3076923;0,8148148;1,576923
-0,07692308;0,6296296;1,730769
-0,03846154;0,7037037;1,769231
0;0,8148148;1,423077
-0,07692308;0,7777778;1,5
-0,3461539;0,7407407;1,615385
-0,3846154;0,6296296;1,423077
-1,038462;0,8148148;2,230769
-0,7307692;0,2222222;2,423077
-0,5769231;-0,1851852;2,538461
-0,5;-0,4074074;2,384615
-0,4615385;-0,4444444;2,230769
-0,5;-0,4814815;2,230769
-0,4230769;-0,5555556;2,538461
-0,3076923;-0,6296296;3
-0,1923077;-0,5925926;3,269231
-0,2307692;-0,4444444;3,115385
-0,1538462;-0,4444444;2,538461
-0,07692308;-0,4814815;1,923077
0,03846154;-0,5555556;1,538462
0,03846154;-0,5185185;1,423077
0,03846154;-0,4444444;1,538462
0,07692308;-0,4444444;1,576923
0,1538462;-0,4074074;1,384615
0,1923077;-0,2962963;1,076923
0,1538462;-0,1851852;0,8076923
0,1153846;-0,07407407;0,8076923
0;0,03703704;0,9615384
-0,07692308;0,1111111;1,230769
