0,38;-0,9411765;-0,5769231
0,36;-0,9803922;-0,5576923
0,34;-0,9803922;-0,6153846
0,32;-0,9803922;-0,6730769
0,3;-0,9803922;-0,6923077
0,28;-0,9607843;-0,7115384
0,28;-0,9411765;-0,75
0,38;-0,9215686;-0,7307692
0,46;-0,8823529;-0,7115384
0,6;-0,8627451;-0,75
0,7;-0,9411765;-0,7692308
0,78;-1,196078;-0,8076923
0,92;-1,470588;-0,7307692
1,04;-1,803922;-0,5769231
1,06;-2,196079;-0,6153846
0,86;-2,372549;-0,5192308
0,54;-2,392157;-0,6730769
0,14;-2,137255;-0,8846154
-0,28;-1,843137;-1,269231
-0,48;-1,45098;-1,596154
-0,62;-0,9607843;-1,826923
-0,66;-0,3137255;-1,865385
-0,7;-0,01960784;-2,134615
-0,7;-0,01960784;-2,230769
-0,7;-0,1764706;-2,057692
-0,66;-0,2352941;-1,75
-0,62;-0,07843138;-1,634615
-0,6;0,254902;-1,596154
-0,58;0,4509804;-1,596154
-0,56;0,5490196;-1,538462
-0,56;0,5686275;-1,403846
-0,54;0,5686275;-1,230769
-0,54;0,5294118;-1,057692
-0,54;0,4901961;-0,8846154
-0,54;0,4705882;-0,75
-0,56;0,509804;-0,6730769
-0,5;0,5882353;-0,6346154
-0,44;0,7058824;-0,5576923
-0,36;0,8431373;-0,5384616
-0,24;0,9607843;-0,5961539
-0,16;1,058824;-0,6923077
-0,14;1,078431;-0,8269231
-0,16;1,078431;-0,8846154
-0,26;0,9803922;-0,9230769
-0,34;0,7843137;-0,8846154
-0,42;0,4705882;-0,7307692
-0,56;0,1176471;-0,4807692
-0,5;-0,07843138;-0,4423077
-0,32;-0,1764706;-0,6730769
-0,24;-0,2156863;-0,9615384
-0,34;-0,509804;-0,8653846
-0,46;-0,8823529;-0,6153846
-0,42;-1,058824;-0,3461539
-0,26;-0,8431373;-0,2115385
0;-0,9803922;-0,1730769
0,12;-1,078431;-0,09615385
0,12;-1;-0,01923077
0,08;-0,8235294;-0,1153846
0,08;-0,509804;-0,2884615
0,26;-0,5882353;-0,7692308
0,72;-1,254902;-1,538462
1,26;-1,980392;-1,076923
1,18;-2;-0,07692308
1,04;-1,196078;-0,6538461
0,56;-0,7450981;-1,365385
0,12;-0,254902;-1,442308
-0,46;0,09803922;-1,538462
-0,7;0,4901961;-1,634615
-0,58;0,9411765;-1,923077
-0,46;0,8039216;-2,019231
-0,56;0,1960784;-1,711538
-0,54;-0,2941177;-1,269231
-0,4;-0,4313726;-1,019231
-0,12;-0,2941177;-1,096154
0,12;-0,03921569;-1,288462
0,22;0,1568628;-1,538462
0,18;0,1960784;-1,653846
0,04;0,05882353;-1,538462
